Category ID,Category Name,Category Label Level 1,Category Label Level 2,Category Label Level 3,Category Label Level 4,Category Label Level 5,Category Label Level 6
4bf58dd8d48988d14a941735,Vietnamese Restaurant,Dining and Drinking , Restaurant , Asian Restaurant , Vietnamese Restaurant,,
4bf58dd8d48988d169941735,Australian Restaurant,Dining and Drinking , Restaurant , Australian Restaurant,,,
52e81612bcbc57f1066b7a01,Austrian Restaurant,Dining and Drinking , Restaurant , Austrian Restaurant,,,
4bf58dd8d48988d1df931735,BBQ Joint,Dining and Drinking , Restaurant , BBQ Joint,,,
5e179ee74ae8e90006e9a746,Bangladeshi Restaurant,Dining and Drinking , Restaurant , Bangladeshi Restaurant,,,
52e81612bcbc57f1066b7a02,Belgian Restaurant,Dining and Drinking , Restaurant , Belgian Restaurant,,,
52e81612bcbc57f1066b79f1,Bistro,Dining and Drinking , Restaurant , Bistro,,,
52e81612bcbc57f1066b79f4,Buffet,Dining and Drinking , Restaurant , Buffet,,,
4bf58dd8d48988d16c941735,Burger Joint,Dining and Drinking , Restaurant , Burger Joint,,,
4bf58dd8d48988d17a941735,Cajun and Creole Restaurant,Dining and Drinking , Restaurant , Cajun and Creole Restaurant,,,
4bf58dd8d48988d144941735,Caribbean Restaurant,Dining and Drinking , Restaurant , Caribbean Restaurant,,,
4bf58dd8d48988d154941735,Cuban Restaurant,Dining and Drinking , Restaurant , Caribbean Restaurant , Cuban Restaurant,,
5f2c2abab6d05514c70446e4,Puerto Rican Restaurant,Dining and Drinking , Restaurant , Caribbean Restaurant , Puerto Rican Restaurant,,
5293a7d53cf9994f4e043a45,Caucasian Restaurant,Dining and Drinking , Restaurant , Caucasian Restaurant,,,
52e81612bcbc57f1066b7a00,Comfort Food Restaurant,Dining and Drinking , Restaurant , Comfort Food Restaurant,,,
52f2ae52bcbc57f1066b8b81,Czech Restaurant,Dining and Drinking , Restaurant , Czech Restaurant,,,
4bf58dd8d48988d146941735,Deli,Dining and Drinking , Restaurant , Deli,,,
4bf58dd8d48988d147941735,Diner,Dining and Drinking , Restaurant , Diner,,,
4bf58dd8d48988d108941735,Dumpling Restaurant,Dining and Drinking , Restaurant , Dumpling Restaurant,,,
5744ccdfe4b0c0459246b4d0,Dutch Restaurant,Dining and Drinking , Restaurant , Dutch Restaurant,,,
4bf58dd8d48988d109941735,Eastern European Restaurant,Dining and Drinking , Restaurant , Eastern European Restaurant,,,
52e928d0bcbc57f1066b7e97,Belarusian Restaurant,Dining and Drinking , Restaurant , Eastern European Restaurant , Belarusian Restaurant,,
58daa1558bbb0b01f18ec1ee,Bosnian Restaurant,Dining and Drinking , Restaurant , Eastern European Restaurant , Bosnian Restaurant,,
56aa371be4b08b9a8d5734f3,Bulgarian Restaurant,Dining and Drinking , Restaurant , Eastern European Restaurant , Bulgarian Restaurant,,
52960bac3cf9994f4e043ac4,Romanian Restaurant,Dining and Drinking , Restaurant , Eastern European Restaurant , Romanian Restaurant,,
52e928d0bcbc57f1066b7e98,Tatar Restaurant,Dining and Drinking , Restaurant , Eastern European Restaurant , Tatar Restaurant,,
52e81612bcbc57f1066b7a05,English Restaurant,Dining and Drinking , Restaurant , English Restaurant,,,
4bf58dd8d48988d10b941735,Falafel Restaurant,Dining and Drinking , Restaurant , Falafel Restaurant,,,
4bf58dd8d48988d16e941735,Fast Food Restaurant,Dining and Drinking , Restaurant , Fast Food Restaurant,,,
4edd64a0c7ddd24ca188df1a,Fish and Chips Shop,Dining and Drinking , Restaurant , Fish and Chips Shop,,,
52e81612bcbc57f1066b7a09,Fondue Restaurant,Dining and Drinking , Restaurant , Fondue Restaurant,,,
4bf58dd8d48988d10c941735,French Restaurant,Dining and Drinking , Restaurant , French Restaurant,,,
57558b36e4b065ecebd306b6,Alsatian Restaurant,Dining and Drinking , Restaurant , French Restaurant , Alsatian Restaurant,,
57558b36e4b065ecebd306b8,Auvergne Restaurant,Dining and Drinking , Restaurant , French Restaurant , Auvergne Restaurant,,
57558b36e4b065ecebd306bc,Basque Restaurant,Dining and Drinking , Restaurant , French Restaurant , Basque Restaurant,,
57558b36e4b065ecebd306b0,Brasserie,Dining and Drinking , Restaurant , French Restaurant , Brasserie,,
57558b36e4b065ecebd306c5,Breton Restaurant,Dining and Drinking , Restaurant , French Restaurant , Breton Restaurant,,
57558b36e4b065ecebd306c0,Burgundian Restaurant,Dining and Drinking , Restaurant , French Restaurant , Burgundian Restaurant,,
57558b36e4b065ecebd306cb,Catalan Restaurant,Dining and Drinking , Restaurant , French Restaurant , Catalan Restaurant,,
57558b36e4b065ecebd306ce,Ch'ti Restaurant,Dining and Drinking , Restaurant , French Restaurant , Ch'ti Restaurant,,
57558b36e4b065ecebd306d1,Corsican Restaurant,Dining and Drinking , Restaurant , French Restaurant , Corsican Restaurant,,
57558b36e4b065ecebd306b4,Estaminet,Dining and Drinking , Restaurant , French Restaurant , Estaminet,,
57558b36e4b065ecebd306b2,Labour Canteen,Dining and Drinking , Restaurant , French Restaurant , Labour Canteen,,
57558b35e4b065ecebd306ad,Lyonese Bouchon,Dining and Drinking , Restaurant , French Restaurant , Lyonese Bouchon,,
57558b36e4b065ecebd306d4,Norman Restaurant,Dining and Drinking , Restaurant , French Restaurant , Norman Restaurant,,
57558b36e4b065ecebd306d7,Provençal Restaurant,Dining and Drinking , Restaurant , French Restaurant , Provençal Restaurant,,
57558b36e4b065ecebd306da,Savoyard Restaurant,Dining and Drinking , Restaurant , French Restaurant , Savoyard Restaurant,,
57558b36e4b065ecebd306ba,Southwestern French Restaurant,Dining and Drinking , Restaurant , French Restaurant , Southwestern French Restaurant,,
4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,Dining and Drinking , Restaurant , Fried Chicken Joint,,,
55d25775498e9f6a0816a37a,Friterie,Dining and Drinking , Restaurant , Friterie,,,
4bf58dd8d48988d155941735,Gastropub,Dining and Drinking , Restaurant , Gastropub,,,
4bf58dd8d48988d10d941735,German Restaurant,Dining and Drinking , Restaurant , German Restaurant,,,
56aa371ce4b08b9a8d573583,Apple Wine Pub,Dining and Drinking , Restaurant , German Restaurant , Apple Wine Pub,,
56aa371ce4b08b9a8d573572,Bavarian Restaurant,Dining and Drinking , Restaurant , German Restaurant , Bavarian Restaurant,,
56aa371ce4b08b9a8d57358e,Bratwurst Joint,Dining and Drinking , Restaurant , German Restaurant , Bratwurst Joint,,
56aa371ce4b08b9a8d57358b,Currywurst Joint,Dining and Drinking , Restaurant , German Restaurant , Currywurst Joint,,
56aa371ce4b08b9a8d573574,Franconian Restaurant,Dining and Drinking , Restaurant , German Restaurant , Franconian Restaurant,,
56aa371ce4b08b9a8d573592,German Pop-Up Restaurant,Dining and Drinking , Restaurant , German Restaurant , German Pop-Up Restaurant,,
56aa371ce4b08b9a8d573578,Palatine Restaurant,Dining and Drinking , Restaurant , German Restaurant , Palatine Restaurant,,
56aa371ce4b08b9a8d57357b,Rhenisch Restaurant,Dining and Drinking , Restaurant , German Restaurant , Rhenisch Restaurant,,
56aa371ce4b08b9a8d573587,Schnitzel Restaurant,Dining and Drinking , Restaurant , German Restaurant , Schnitzel Restaurant,,
56aa371ce4b08b9a8d57357f,Silesian Restaurant,Dining and Drinking , Restaurant , German Restaurant , Silesian Restaurant,,
56aa371ce4b08b9a8d573576,Swabian Restaurant,Dining and Drinking , Restaurant , German Restaurant , Swabian Restaurant,,
4c2cd86ed066bed06c3c5209,Gluten-Free Restaurant,Dining and Drinking , Restaurant , Gluten-Free Restaurant,,,
4bf58dd8d48988d10e941735,Greek Restaurant,Dining and Drinking , Restaurant , Greek Restaurant,,,
53d6c1b0e4b02351e88a83e8,Bougatsa Shop,Dining and Drinking , Restaurant , Greek Restaurant , Bougatsa Shop,,
53d6c1b0e4b02351e88a83e2,Cretan Restaurant,Dining and Drinking , Restaurant , Greek Restaurant , Cretan Restaurant,,
53d6c1b0e4b02351e88a83d8,Fish Taverna,Dining and Drinking , Restaurant , Greek Restaurant , Fish Taverna,,
53d6c1b0e4b02351e88a83d6,Grilled Meat Restaurant,Dining and Drinking , Restaurant , Greek Restaurant , Grilled Meat Restaurant,,
53d6c1b0e4b02351e88a83e6,Kafenio,Dining and Drinking , Restaurant , Greek Restaurant , Kafenio,,
53d6c1b0e4b02351e88a83e4,Magirio,Dining and Drinking , Restaurant , Greek Restaurant , Magirio,,
53d6c1b0e4b02351e88a83da,Meze Restaurant,Dining and Drinking , Restaurant , Greek Restaurant , Meze Restaurant,,
53d6c1b0e4b02351e88a83d4,Modern Greek Restaurant,Dining and Drinking , Restaurant , Greek Restaurant , Modern Greek Restaurant,,
53d6c1b0e4b02351e88a83dc,Ouzeri,Dining and Drinking , Restaurant , Greek Restaurant , Ouzeri,,
53d6c1b0e4b02351e88a83e0,Patsa Restaurant,Dining and Drinking , Restaurant , Greek Restaurant , Patsa Restaurant,,
52e81612bcbc57f1066b79f3,Souvlaki Shop,Dining and Drinking , Restaurant , Greek Restaurant , Souvlaki Shop,,
53d6c1b0e4b02351e88a83d2,Taverna,Dining and Drinking , Restaurant , Greek Restaurant , Taverna,,
53d6c1b0e4b02351e88a83de,Tsipouro Restaurant,Dining and Drinking , Restaurant , Greek Restaurant , Tsipouro Restaurant,,
52e81612bcbc57f1066b79ff,Halal Restaurant,Dining and Drinking , Restaurant , Halal Restaurant,,,
52e81612bcbc57f1066b79fe,Hawaiian Restaurant,Dining and Drinking , Restaurant , Hawaiian Restaurant,,,
5bae9231bedf3950379f89d4,Poke Restaurant,Dining and Drinking , Restaurant , Hawaiian Restaurant , Poke Restaurant,,
4bf58dd8d48988d16f941735,Hot Dog Joint,Dining and Drinking , Restaurant , Hot Dog Joint,,,
52e81612bcbc57f1066b79fa,Hungarian Restaurant,Dining and Drinking , Restaurant , Hungarian Restaurant,,,
54135bf5e4b08f3d2429dfdf,Indian Chinese Restaurant,Dining and Drinking , Restaurant , Indian Chinese Restaurant,,,
4bf58dd8d48988d10f941735,Indian Restaurant,Dining and Drinking , Restaurant , Indian Restaurant,,,
54135bf5e4b08f3d2429dfe5,Andhra Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Andhra Restaurant,,
54135bf5e4b08f3d2429dff3,Awadhi Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Awadhi Restaurant,,
54135bf5e4b08f3d2429dff5,Bengali Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Bengali Restaurant,,
54135bf5e4b08f3d2429dfe2,Chaat Place,Dining and Drinking , Restaurant , Indian Restaurant , Chaat Place,,
54135bf5e4b08f3d2429dff2,Chettinad Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Chettinad Restaurant,,
54135bf5e4b08f3d2429dfe1,Dhaba,Dining and Drinking , Restaurant , Indian Restaurant , Dhaba,,
54135bf5e4b08f3d2429dfe3,Dosa Place,Dining and Drinking , Restaurant , Indian Restaurant , Dosa Place,,
54135bf5e4b08f3d2429dfe8,Goan Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Goan Restaurant,,
54135bf5e4b08f3d2429dfe9,Gujarati Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Gujarati Restaurant,,
54135bf5e4b08f3d2429dfe6,Hyderabadi Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Hyderabadi Restaurant,,
54135bf5e4b08f3d2429dfe4,Indian Sweet Shop,Dining and Drinking , Restaurant , Indian Restaurant , Indian Sweet Shop,,
54135bf5e4b08f3d2429dfe7,Irani Cafe,Dining and Drinking , Restaurant , Indian Restaurant , Irani Cafe,,
54135bf5e4b08f3d2429dfea,Jain Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Jain Restaurant,,
54135bf5e4b08f3d2429dfeb,Karnataka Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Karnataka Restaurant,,
54135bf5e4b08f3d2429dfed,Kerala Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Kerala Restaurant,,
54135bf5e4b08f3d2429dfee,Maharashtrian Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Maharashtrian Restaurant,,
54135bf5e4b08f3d2429dff4,Mughlai Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Mughlai Restaurant,,
54135bf5e4b08f3d2429dfe0,Multicuisine Indian Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Multicuisine Indian Restaurant,,
54135bf5e4b08f3d2429dfdd,North Indian Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , North Indian Restaurant,,
54135bf5e4b08f3d2429dff6,Northeast Indian Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Northeast Indian Restaurant,,
54135bf5e4b08f3d2429dfef,Parsi Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Parsi Restaurant,,
54135bf5e4b08f3d2429dff0,Punjabi Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Punjabi Restaurant,,
54135bf5e4b08f3d2429dff1,Rajasthani Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Rajasthani Restaurant,,
54135bf5e4b08f3d2429dfde,South Indian Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , South Indian Restaurant,,
54135bf5e4b08f3d2429dfec,Udupi Restaurant,Dining and Drinking , Restaurant , Indian Restaurant , Udupi Restaurant,,
4bf58dd8d48988d110941735,Italian Restaurant,Dining and Drinking , Restaurant , Italian Restaurant,,,
55a5a1ebe4b013909087cbb6,Abruzzo Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Abruzzo Restaurant,,
55a5a1ebe4b013909087cb7c,Agriturismo,Dining and Drinking , Restaurant , Italian Restaurant , Agriturismo,,
55a5a1ebe4b013909087cba7,Aosta Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Aosta Restaurant,,
55a5a1ebe4b013909087cba1,Basilicata Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Basilicata Restaurant,,
55a5a1ebe4b013909087cba4,Calabria Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Calabria Restaurant,,
55a5a1ebe4b013909087cb95,Campanian Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Campanian Restaurant,,
55a5a1ebe4b013909087cb89,Emilia Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Emilia Restaurant,,
55a5a1ebe4b013909087cb9b,Friuli Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Friuli Restaurant,,
55a5a1ebe4b013909087cb98,Ligurian Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Ligurian Restaurant,,
55a5a1ebe4b013909087cbbf,Lombard Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Lombard Restaurant,,
55a5a1ebe4b013909087cb79,Malga,Dining and Drinking , Restaurant , Italian Restaurant , Malga,,
55a5a1ebe4b013909087cbb0,Marche Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Marche Restaurant,,
55a5a1ebe4b013909087cbb3,Molise Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Molise Restaurant,,
55a5a1ebe4b013909087cb74,Piadineria,Dining and Drinking , Restaurant , Italian Restaurant , Piadineria,,
55a5a1ebe4b013909087cbaa,Piedmontese Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Piedmontese Restaurant,,
55a5a1ebe4b013909087cb83,Puglia Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Puglia Restaurant,,
55a5a1ebe4b013909087cb8c,Romagna Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Romagna Restaurant,,
55a5a1ebe4b013909087cb92,Roman Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Roman Restaurant,,
55a5a1ebe4b013909087cb8f,Sardinian Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Sardinian Restaurant,,
55a5a1ebe4b013909087cb86,Sicilian Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Sicilian Restaurant,,
55a5a1ebe4b013909087cbb9,South Tyrolean Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , South Tyrolean Restaurant,,
55a5a1ebe4b013909087cb7f,Trattoria,Dining and Drinking , Restaurant , Italian Restaurant , Trattoria,,
55a5a1ebe4b013909087cbbc,Trentino Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Trentino Restaurant,,
55a5a1ebe4b013909087cb9e,Tuscan Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Tuscan Restaurant,,
55a5a1ebe4b013909087cbc2,Umbrian Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Umbrian Restaurant,,
55a5a1ebe4b013909087cbad,Veneto Restaurant,Dining and Drinking , Restaurant , Italian Restaurant , Veneto Restaurant,,
52e81612bcbc57f1066b79fd,Jewish Restaurant,Dining and Drinking , Restaurant , Jewish Restaurant,,,
52e81612bcbc57f1066b79fc,Kosher Restaurant,Dining and Drinking , Restaurant , Jewish Restaurant , Kosher Restaurant,,
5283c7b4e4b094cb91ec88d7,Kebab Restaurant,Dining and Drinking , Restaurant , Kebab Restaurant,,,
4bf58dd8d48988d1be941735,Latin American Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant,,,
4bf58dd8d48988d152941735,Arepa Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , Arepa Restaurant,,
52939a8c3cf9994f4e043a35,Empanada Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , Empanada Restaurant,,
5f2c32587ff30c0d7ac09638,Honduran Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , Honduran Restaurant,,
5745c7ac498e5d0483112fdb,Salvadoran Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , Salvadoran Restaurant,,
4bf58dd8d48988d1cd941735,South American Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant,,
4bf58dd8d48988d107941735,Argentinian Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Argentinian Restaurant,
4bf58dd8d48988d16b941735,Brazilian Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant,
5294c7523cf9994f4e043a62,Acai House,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Acai House
52939ae13cf9994f4e043a3b,Baiano Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Baiano Restaurant
52939a9e3cf9994f4e043a36,Central Brazilian Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Central Brazilian Restaurant
52939a643cf9994f4e043a33,Churrascaria,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Churrascaria
5294c55c3cf9994f4e043a61,Empada House,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Empada House
52939af83cf9994f4e043a3d,Goiano Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Goiano Restaurant
52939aed3cf9994f4e043a3c,Mineiro Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Mineiro Restaurant
52939aae3cf9994f4e043a37,Northeastern Brazilian Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Northeastern Brazilian Restaurant
52939ab93cf9994f4e043a38,Northern Brazilian Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Northern Brazilian Restaurant
5294cbda3cf9994f4e043a63,Pastelaria,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Pastelaria
52939ac53cf9994f4e043a39,Southeastern Brazilian Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Southeastern Brazilian Restaurant
52939ad03cf9994f4e043a3a,Southern Brazilian Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Southern Brazilian Restaurant
52939a7d3cf9994f4e043a34,Tapiocaria,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Brazilian Restaurant , Tapiocaria
58daa1558bbb0b01f18ec1f4,Colombian Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Colombian Restaurant,
4eb1bfa43b7b52c0e1adc2e8,Peruvian Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Peruvian Restaurant,
5f2c1c31b6d05514c704334c,Peruvian Roast Chicken Joint,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Peruvian Restaurant , Peruvian Roast Chicken Joint
56aa371be4b08b9a8d573558,Venezuelan Restaurant,Dining and Drinking , Restaurant , Latin American Restaurant , South American Restaurant , Venezuelan Restaurant,
4bf58dd8d48988d1bf941735,Mac and Cheese Joint,Dining and Drinking , Restaurant , Mac and Cheese Joint,,,
4bf58dd8d48988d1c0941735,Mediterranean Restaurant,Dining and Drinking , Restaurant , Mediterranean Restaurant,,,
4bf58dd8d48988d1c1941735,Mexican Restaurant,Dining and Drinking , Restaurant , Mexican Restaurant,,,
58daa1558bbb0b01f18ec1d9,Botanero,Dining and Drinking , Restaurant , Mexican Restaurant , Botanero,,
4bf58dd8d48988d153941735,Burrito Restaurant,Dining and Drinking , Restaurant , Mexican Restaurant , Burrito Restaurant,,
4bf58dd8d48988d151941735,Taco Restaurant,Dining and Drinking , Restaurant , Mexican Restaurant , Taco Restaurant,,
56aa371ae4b08b9a8d5734ba,Tex-Mex Restaurant,Dining and Drinking , Restaurant , Mexican Restaurant , Tex-Mex Restaurant,,
5744ccdfe4b0c0459246b4d3,Yucatecan Restaurant,Dining and Drinking , Restaurant , Mexican Restaurant , Yucatecan Restaurant,,
4bf58dd8d48988d115941735,Middle Eastern Restaurant,Dining and Drinking , Restaurant , Middle Eastern Restaurant,,,
5bae9231bedf3950379f89e1,Egyptian Restaurant,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Egyptian Restaurant,,
5bae9231bedf3950379f89e7,Iraqi Restaurant,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Iraqi Restaurant,,
56aa371be4b08b9a8d573529,Israeli Restaurant,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Israeli Restaurant,,
5744ccdfe4b0c0459246b4ca,Kurdish Restaurant,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Kurdish Restaurant,,
58daa1558bbb0b01f18ec1cd,Lebanese Restaurant,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Lebanese Restaurant,,
52e81612bcbc57f1066b79f7,Persian Restaurant,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Persian Restaurant,,
58daa1558bbb0b01f18ec1bc,Ash and Haleem Place,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Persian Restaurant , Ash and Haleem Place,
58daa1558bbb0b01f18ec1c0,Dizi Place,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Persian Restaurant , Dizi Place,
58daa1558bbb0b01f18ec1c4,Gilaki Restaurant,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Persian Restaurant , Gilaki Restaurant,
58daa1558bbb0b01f18ec1c7,Jegaraki,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Persian Restaurant , Jegaraki,
5744ccdfe4b0c0459246b4a6,Kale Pache Place,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Persian Restaurant , Kale Pache Place,
5744ccdfe4b0c0459246b4a8,Tabbakhi,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Persian Restaurant , Tabbakhi,
5bae9231bedf3950379f89e4,Shawarma Restaurant,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Shawarma Restaurant,,
5bae9231bedf3950379f89da,Syrian Restaurant,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Syrian Restaurant,,
5bae9231bedf3950379f89ea,Yemeni Restaurant,Dining and Drinking , Restaurant , Middle Eastern Restaurant , Yemeni Restaurant,,
52e81612bcbc57f1066b79f9,Modern European Restaurant,Dining and Drinking , Restaurant , Modern European Restaurant,,,
4bf58dd8d48988d1c2941735,Molecular Gastronomy Restaurant,Dining and Drinking , Restaurant , Molecular Gastronomy Restaurant,,,
4bf58dd8d48988d1c3941735,Moroccan Restaurant,Dining and Drinking , Restaurant , Moroccan Restaurant,,,
52e81612bcbc57f1066b79f8,Pakistani Restaurant,Dining and Drinking , Restaurant , Pakistani Restaurant,,,
4bf58dd8d48988d1ca941735,Pizzeria,Dining and Drinking , Restaurant , Pizzeria,,,
52e81612bcbc57f1066b7a04,Polish Restaurant,Dining and Drinking , Restaurant , Polish Restaurant,,,
4def73e84765ae376e57713a,Portuguese Restaurant,Dining and Drinking , Restaurant , Portuguese Restaurant,,,
56aa371be4b08b9a8d5734c7,Poutine Restaurant,Dining and Drinking , Restaurant , Poutine Restaurant,,,
4bf58dd8d48988d1c4941735,Restaurant,Dining and Drinking , Restaurant , Restaurant,,,
5293a7563cf9994f4e043a44,Russian Restaurant,Dining and Drinking , Restaurant , Russian Restaurant,,,
52e928d0bcbc57f1066b7e9d,Blini House,Dining and Drinking , Restaurant , Russian Restaurant , Blini House,,
52e928d0bcbc57f1066b7e9c,Pelmeni House,Dining and Drinking , Restaurant , Russian Restaurant , Pelmeni House,,
4bf58dd8d48988d1bd941735,Salad Restaurant,Dining and Drinking , Restaurant , Salad Restaurant,,,
4bf58dd8d48988d1c5941735,Sandwich Spot,Dining and Drinking , Restaurant , Sandwich Spot,,,
4bf58dd8d48988d1c6941735,Scandinavian Restaurant,Dining and Drinking , Restaurant , Scandinavian Restaurant,,,
5744ccdde4b0c0459246b4a3,Scottish Restaurant,Dining and Drinking , Restaurant , Scottish Restaurant,,,
4bf58dd8d48988d1ce941735,Seafood Restaurant,Dining and Drinking , Restaurant , Seafood Restaurant,,,
56aa371be4b08b9a8d57355a,Slovak Restaurant,Dining and Drinking , Restaurant , Slovak Restaurant,,,
4bf58dd8d48988d1dd931735,Soup Spot,Dining and Drinking , Restaurant , Soup Spot,,,
4bf58dd8d48988d14f941735,Southern Food Restaurant,Dining and Drinking , Restaurant , Southern Food Restaurant,,,
4bf58dd8d48988d150941735,Spanish Restaurant,Dining and Drinking , Restaurant , Spanish Restaurant,,,
4bf58dd8d48988d14d941735,Paella Restaurant,Dining and Drinking , Restaurant , Spanish Restaurant , Paella Restaurant,,
4bf58dd8d48988d1db931735,Tapas Restaurant,Dining and Drinking , Restaurant , Spanish Restaurant , Tapas Restaurant,,
5413605de4b0ae91d18581a9,Sri Lankan Restaurant,Dining and Drinking , Restaurant , Sri Lankan Restaurant,,,
4bf58dd8d48988d1cc941735,Steakhouse,Dining and Drinking , Restaurant , Steakhouse,,,
4bf58dd8d48988d158941735,Swiss Restaurant,Dining and Drinking , Restaurant , Swiss Restaurant,,,
56aa371be4b08b9a8d573538,Theme Restaurant,Dining and Drinking , Restaurant , Theme Restaurant,,,
4f04af1f2fb6e1c99f3db0bb,Turkish Restaurant,Dining and Drinking , Restaurant , Turkish Restaurant,,,
530faca9bcbc57f1066bc2f3,Borek Place,Dining and Drinking , Restaurant , Turkish Restaurant , Borek Place,,
530faca9bcbc57f1066bc2f4,Cigkofte Place,Dining and Drinking , Restaurant , Turkish Restaurant , Cigkofte Place,,
5283c7b4e4b094cb91ec88d8,Doner Restaurant,Dining and Drinking , Restaurant , Turkish Restaurant , Doner Restaurant,,
5283c7b4e4b094cb91ec88d9,Gozleme Place,Dining and Drinking , Restaurant , Turkish Restaurant , Gozleme Place,,
5283c7b4e4b094cb91ec88db,Kofte Place,Dining and Drinking , Restaurant , Turkish Restaurant , Kofte Place,,
5283c7b4e4b094cb91ec88d6,Kokoreç Restaurant,Dining and Drinking , Restaurant , Turkish Restaurant , Kokoreç Restaurant,,
